id,vehicle,player,damage,isWin,createTime
930,515,和泉纱雾x零二酱,4684,胜利,2021-09-25 10:54:58
931,28,和泉纱雾x零二酱,5799,胜利,2021-09-25 10:55:27
932,373,和泉纱雾x零二酱,5088,胜利,2021-09-25 10:55:33
933,198,和泉纱雾x零二酱,5420,胜利,2021-09-25 10:55:38
934,198,和泉纱雾x零二酱,5266,胜利,2021-09-25 10:55:44
935,355,和泉纱雾x零二酱,5813,胜利,2021-09-25 10:56:06
936,316,和泉纱雾x零二酱,7610,胜利,2021-09-25 10:56:49
937,384,宇宙大巡鸭滑,4963,失败,2021-09-25 10:57:25
938,118,军武-心醉菩提-罗沙中校,3070,胜利,2021-09-25 10:57:36
939,314,军武-心醉菩提-罗沙中校,5669,胜利,2021-09-25 10:57:46
940,366,Blood_Sakura_琪,8354,平局,2021-09-25 10:57:57
941,36,vk100.01(P),8662,胜利,2021-09-28 21:44:04
942,316,老兵锋仔,6245,胜利,2021-09-28 21:44:07
943,126,道德君,5490,胜利,2021-09-28 21:44:10
944,214,联盟72号领航员,4005,胜利,2021-09-28 21:44:12
945,126,道德君,5490,胜利,2021-09-28 21:44:13
946,516,Shirai_kuroko♡,3176,胜利,2021-09-28 21:44:22
947,326,道德君,4707,胜利,2021-09-28 21:44:30
948,214,联盟72号领航员,4005,胜利,2021-09-28 21:45:05
949,151,明月夜_steel,1468,胜利,2021-09-28 21:51:43
950,383,稻叶sama,7210,胜利,2021-09-29 13:10:35
951,506,Xper1a_Arc,6294,胜利,2021-09-29 13:10:47
952,481,Xper1a_Arc,3885,胜利,2021-09-29 13:10:53
953,506,Xper1a_Arc,5636,胜利,2021-09-29 13:10:57
954,27,Xper1a_Arc,6228,胜利,2021-09-29 13:11:01
955,164,Xper1a_Arc,4915,胜利,2021-09-29 13:11:04
956,451,Ender007-1,6107,胜利,2021-09-29 13:11:20
957,374,worldpeace,4169,胜利,2021-09-29 13:11:34
958,371,逝风c,4287,胜利,2021-09-29 13:11:44
959,247,逝风c,3278,胜利,2021-09-29 13:11:52
960,394,逝风c,3249,胜利,2021-09-29 13:11:58
961,491,逝风c,3272,胜利,2021-09-29 13:12:07
962,518,逝风c,5115,胜利,2021-09-29 13:12:15
963,204,逝风c,3176,胜利,2021-09-29 13:12:20
964,133,港记健步如飞,5394,胜利,2021-09-29 13:12:29
965,181,逝风c,4078,胜利,2021-09-29 13:12:37
966,232,Alm_misaka_CN,4427,失败,2021-09-29 13:12:46
967,314,绿波电龙爱上午安大电牛,7127,胜利,2021-09-29 13:13:54
968,383,绿波电龙爱上午安大电牛,7543,胜利,2021-09-29 13:13:58
969,383,绿波电龙爱上午安大电牛,6693,失败,2021-09-29 13:14:02
970,521,4SA_威严满满_天狼星,6950,胜利,2021-09-29 13:14:06
971,438,IFA_团小闹钟_万场氪姑,3664,胜利,2021-09-29 13:14:10
972,513,爱吃阿萨姆的大吉岭,6496,胜利,2021-09-30 19:56:07
973,514,爱吃阿萨姆的大吉岭,4137,胜利,2021-09-30 19:56:18
974,521,批血旺汤,7029,胜利,2021-09-30 19:56:40
975,483,为所欲为丶异灵术,3004,胜利,2021-10-05 12:50:06
976,316,宇宙大巡鸭滑,5144,胜利,2021-10-05 12:53:20
977,342,关少锦棠,4041,胜利,2021-10-05 12:53:33
978,432,星凡辰空,4528,胜利,2021-10-05 12:54:20
979,466,星凡辰空,6050,胜利,2021-10-05 12:54:32
980,216,萌王_利姆露！,6825,胜利,2021-10-05 12:54:54
981,236,明月夜_steel,2637,胜利,2021-10-05 12:55:11
982,343,变成光守护你的贡品,4269,胜利,2021-10-05 12:55:45
983,254,yuzekunkun,5049,胜利,2021-10-05 12:56:36
984,206,nip的f0rest,7087,胜利,2021-10-05 12:56:41
985,35,杨家_我是大虾_Guard,7259,胜利,2021-10-05 12:57:30
986,31,杨家_我是大虾_Guard,8386,胜利,2021-10-05 12:57:35
987,331,杨家_我是大虾_Guard,5261,胜利,2021-10-05 12:57:40
988,313,我就是天意!,6691,胜利,2021-10-05 12:57:45
989,332,GoT-dream,9001,胜利,2021-10-05 12:57:51
990,417,キツネ_月之痕殇_雪月狐,5696,失败,2021-10-05 13:13:25
991,206,ТОР_つ°夏至,9047,胜利,2021-10-05 13:14:17
992,344,踏遍世间的十二辉剑,6139,胜利,2021-10-05 13:14:56
993,290,FSD_运筹帷幄_诸伏艾桑,3410,胜利,2021-10-05 13:17:54
994,176,FSD_运筹帷幄_诸伏艾桑,3678,胜利,2021-10-05 13:18:08
995,417,创世神－MC,5115,胜利,2021-10-05 13:18:15
996,490,FSD_运筹帷幄_诸伏艾桑,4323,胜利,2021-10-05 13:18:32
997,87,FSD_运筹帷幄_诸伏艾桑,2281,胜利,2021-10-05 13:19:01
998,342,创世神－MC,4564,胜利,2021-10-05 13:19:07
999,95,FSD_运筹帷幄_诸伏艾桑,2719,胜利,2021-10-05 13:19:27
1000,141,Bloodstream,3965,胜利,2021-10-05 13:19:47
1001,295,海因里希·汉斯·冯·邓尼茨,1542,胜利,2021-10-05 13:20:00
1002,159,海因里希·汉斯·冯·邓尼茨,4635,胜利,2021-10-05 13:20:10
1003,194,Bloodstream,3709,胜利,2021-10-05 13:20:37
1004,517,海因里希·汉斯·冯·邓尼茨,3090,胜利,2021-10-05 13:41:48
1005,168,FSD_运筹帷幄_诸伏艾桑,4586,失败,2021-10-07 02:51:38
1006,287,FSD_红茶镖局_橙黄白毫,2407,胜利,2021-10-07 02:51:56
1007,272,AF_誓言,5993,失败,2021-10-07 10:33:33
1008,244,HKSW_1,5003,平局,2021-10-07 10:33:42
1009,269,HKSW_1,5218,胜利,2021-10-07 10:33:56
1010,334,HKSW_1,5175,胜利,2021-10-07 10:33:56
1011,33,ncb,7731,胜利,2021-10-07 10:34:21
1012,507,TOP_Fortune_星辰,6030,失败,2021-10-07 10:35:30
1013,258,TOP_Fortune_星辰,5173,胜利,2021-10-07 10:35:39
1014,165,TOP_Fortune_星辰,6613,失败,2021-10-07 10:35:43
1015,273,TOP_Fortune_星辰,5035,胜利,2021-10-07 10:35:50
1016,419,TOP_Fortune_星辰,5760,胜利,2021-10-07 10:36:00
1017,492,TOP_Fortune_星辰,4733,胜利,2021-10-07 10:36:04
1018,264,TOP_Fortune_星辰,3859,胜利,2021-10-07 10:36:13
1019,388,cH_悠然の挚爱_虾桑,5201,胜利,2021-10-07 10:38:26
1020,512,我就是天意!,4160,胜利,2021-10-07 10:38:38
1021,383,须臾千里,5907,胜利,2021-10-07 10:39:16
1022,134,ncb,7670,胜利,2021-10-07 10:39:29
1023,127,踏遍世间的十二辉剑,6019,胜利,2021-10-07 10:39:46
1024,131,NOYA_CN,7325,胜利,2021-10-07 10:39:55
1025,366,AF_誓言,5389,失败,2021-10-07 10:42:25
1026,370,FSD_运筹帷幄_诸伏艾桑,5557,胜利,2021-10-07 10:43:56
1027,157,FSD_运筹帷幄_诸伏艾桑,3989,胜利,2021-10-07 10:45:28
1028,374,FSD_运筹帷幄_诸伏艾桑,5122,胜利,2021-10-07 10:46:16
1029,146,联盟72号领航员,6568,胜利,2021-10-07 10:46:28
1030,425,Phecda_天玑,7161,失败,2021-10-07 10:46:39
1031,521,Phecda_天玑,8133,胜利,2021-10-07 10:46:59
1032,205,Phecda_天玑,4019,失败,2021-10-07 10:47:10
1033,33,Phecda_天玑,7837,胜利,2021-10-07 10:47:39
1034,134,akiya-sakura,8283,胜利,2021-10-07 10:47:48
1035,356,伤能冷的痛,4811,胜利,2021-10-07 10:47:59
1036,527,Pzcccccc,8262,胜利,2021-10-07 10:48:20
1037,525,何以为胜,7160,胜利,2021-10-07 10:48:26
1038,198,我们殉爆了敌方车长,5464,胜利,2021-10-07 10:48:37
1039,259,变成贡品守护睡狮哥哥,4513,胜利,2021-10-07 15:57:58
1040,145,骑驴追宝马,5377,胜利,2021-10-07 15:58:16
1041,130,LordChen,6243,胜利,2021-10-11 12:02:21
1042,335,ncb,6702,胜利,2021-10-11 12:02:33
1043,400,ncb,4773,平局,2021-10-11 12:02:57
1044,510,ncb,4213,平局,2021-10-11 12:07:54
1045,168,ncb,4306,胜利,2021-10-11 12:08:09
1046,168,ncb,4926,平局,2021-10-11 12:08:14
1047,313,ncb,5684,胜利,2021-10-11 12:08:24
1048,168,某科学の超级啥b,4347,胜利,2021-10-11 12:08:44
1049,128,ncb,7570,胜利,2021-10-11 12:08:55
1050,168,某科学の超级啥b,4709,失败,2021-10-11 12:10:15
1051,362,某科学の超级啥b,4725,胜利,2021-10-11 12:23:26
1052,387,某科学の超级啥b,5303,胜利,2021-10-11 12:23:47
1053,27,wei141,6289,胜利,2021-10-11 12:23:56
1054,528,AR_神游八方_四海狂龙,5106,胜利,2021-10-11 12:24:01
1055,130,AR_神游八方_四海狂龙,6593,胜利,2021-10-11 12:24:06
1056,151,笙梅-dear,7644,胜利,2021-10-11 12:24:24
1057,392,魔法少女tritri,6989,胜利,2021-10-11 12:24:27
1058,326,妤の最终曲,6627,失败,2021-10-11 12:24:55
1059,403,.西伯利亚挖土豆.,5810,胜利,2021-10-11 12:24:58
1060,526,.西伯利亚挖土豆.,6131,失败,2021-10-11 12:25:03
1061,207,我就是天意!,3630,胜利,2021-10-11 12:25:45
1062,129,笙梅-dear,6863,胜利,2021-10-11 12:28:37
1063,248,A.21hcxr,5078,胜利,2021-10-11 12:28:41
1064,34,X.F.Y.白唐.Fairy,7440,平局,2021-10-11 12:28:44
1065,127,時代を超える想い,7750,胜利,2021-10-11 12:28:48
1066,225,LordKen_iron,2865,胜利,2021-10-11 12:28:53
1067,526,player-2021-13,7557,胜利,2021-10-11 12:28:58
1068,468,player-2021-13,7985,平局,2021-10-11 12:29:06
1069,142,御坂10777号,5832,胜利,2021-10-11 12:29:08
1070,483,Bloodstream,3254,胜利,2021-10-11 12:29:11
1071,483,Bloodstream,3191,胜利,2021-10-11 12:29:17
1072,128,ncb,7570,胜利,2021-10-11 12:29:23
1073,430,ncb,5788,胜利,2021-10-11 12:29:44
1074,318,ncb,5661,胜利,2021-10-11 12:30:28
1075,456,worldpeace,2607,胜利,2021-10-11 12:30:31
1076,136,NCR_吉林大学招生办,5263,胜利,2021-10-11 12:30:34
1077,128,ZEON.菜鸡一个,7243,胜利,2021-10-11 12:30:38
1078,244,-耗儿药-,7171,胜利,2021-10-11 12:31:05
1079,181,EX神風丶白给_WOTB,5557,胜利,2021-10-11 12:31:13
1080,526,落魄,6664,胜利,2021-10-11 12:34:45
1081,117,FSD_红茶镖局_橙黄白毫（原名橙黄白毫official）,2256,胜利,2021-10-16 19:46:51
1082,322,桃井最中Monaka,6114,失败,2021-10-16 19:47:00
1083,34,桃井最中Monaka,6610,失败,2021-10-16 19:47:04
1084,313,言语如苏打般涌现,6880,胜利,2021-10-16 19:47:15
1085,163,Spuad404~,5585,失败,2021-10-16 19:47:26
1086,322,言语如苏打般涌现,7189,失败,2021-10-16 19:47:31
1087,313,syh1206,5485,胜利,2021-10-16 19:47:39
1088,322,ZEON.菜鸡一个,6781,胜利,2021-10-16 19:48:14
1089,317,TOP_Fortune_星辰,7032,胜利,2021-10-16 19:48:25
1090,528,ZEON.菜鸡一个,5213,胜利,2021-10-16 19:48:40
1091,346,TOP_Fortune_星辰,9269,胜利,2021-10-16 19:48:50
1092,157,牧夫座α-点虎道长-CN,4802,失败,2021-10-16 19:49:02
1093,322,NOYA_CN,7013,胜利,2021-10-16 19:49:10
1094,127,4SA_威严满满_天狼星,7709,胜利,2021-10-16 19:49:16
1095,528,吹雪级绫波,5828,失败,2021-10-16 19:49:29
1096,516,道德君,3716,胜利,2021-10-16 19:49:44
1097,523,道德君,3857,胜利,2021-10-16 19:49:57
1098,32,道德君,4438,胜利,2021-10-16 19:50:09
1099,141,道德君,4176,胜利,2021-10-16 19:50:20
1100,127,伤能冷的痛,6971,胜利,2021-10-16 19:50:33
1101,383,Bei_Hai,6029,胜利,2021-10-16 19:50:43
1102,339,水默含声,8044,胜利,2021-10-16 19:50:56
1103,134,妹妹泡我,6937,平局,2021-10-16 19:51:00
1104,272,银帝,7141,失败,2021-10-16 19:51:03
1105,451,httyd2010,6748,胜利,2021-10-17 13:33:24
1106,31,创世神－MC,7184,胜利,2021-10-17 13:33:28
1107,322,甜甜想吃糖,7101,失败,2021-10-17 13:33:39
1108,231,ARC_B站幻象星辰,3810,胜利,2021-10-17 13:33:46
1109,509,.Lemon酱爱着鹤大人呐～,4368,胜利,2021-10-18 00:05:15
1110,33,7SMV_呆瓜,6725,胜利,2021-10-18 00:08:00
1111,328,7SMV_呆瓜,5347,胜利,2021-10-18 00:08:26
1112,423,PLD_白给天神_断网墨麟,7368,失败,2021-10-18 00:08:43
1113,126,2333_176,9793,胜利,2021-10-18 00:08:58
1114,311,何以为胜,4620,胜利,2021-10-18 00:09:10
1115,516,Khanjali,3780,胜利,2021-10-19 13:07:23
1116,184,脱壳尾翼风帽穿甲弹,5435,胜利,2021-10-19 13:07:36
1117,518,7SMV_呆瓜,5744,胜利,2021-10-19 13:07:48
1118,403,7SMV_呆瓜,6657,胜利,2021-10-19 13:07:51
1119,356,7SMV_呆瓜,7313,失败,2021-10-19 13:07:53
1120,322,7SMV_呆瓜,6757,胜利,2021-10-19 13:07:56
1121,32,7SMV_呆瓜,6330,胜利,2021-10-19 13:07:58
1122,136,7SMV_呆瓜,6085,胜利,2021-10-19 13:08:01
1123,145,7SMV_呆瓜,5472,胜利,2021-10-19 13:08:04
1124,54,7SMV_呆瓜,1747,胜利,2021-10-19 13:08:09
1125,128,4SA_威严满满_天狼星,7365,失败,2021-10-19 13:08:13
1126,32,取名超浪费脑细胞,7083,胜利,2021-10-19 13:08:17
1127,165,取名超浪费脑细胞,5832,失败,2021-10-19 13:08:26
1128,32,取名超浪费脑细胞,7083,胜利,2021-10-19 13:08:31
1129,528,伤能冷的痛,6298,胜利,2021-10-19 13:08:44
1130,212,脱壳尾翼风帽穿甲弹,3949,胜利,2021-10-19 13:08:54
1131,344,4dmAnTme10n,6324,胜利,2021-10-20 00:14:52
1132,130,7SMV_呆瓜,6914,胜利,2021-10-20 00:14:54
1133,366,7SMV_呆瓜,5973,胜利,2021-10-20 00:14:58
1134,384,7SMV_呆瓜,5340,胜利,2021-10-20 00:15:01
1135,127,7SMV_呆瓜,6498,胜利,2021-10-20 00:15:08
1136,31,7SMV_呆瓜,6339,胜利,2021-10-20 00:15:13
1137,317,YUU_138,8398,胜利,2021-10-20 00:16:04
1138,228,兽聚_猛兽奶茶_后勤组,3609,胜利,2021-10-20 00:16:08
1139,516,我特别周一带二,4378,胜利,2021-10-24 22:17:24
1140,516,7SMV_呆瓜,4302,胜利,2021-10-24 22:17:29
1141,131,7SMV_呆瓜,5609,胜利,2021-10-24 22:17:31
1142,466,7SMV_呆瓜,5467,胜利,2021-10-24 22:17:37
1143,208,7SMV_呆瓜,5582,失败,2021-10-24 22:17:40
1144,317,YUU_138,8398,胜利,2021-10-24 22:17:59
1145,126,L.L.,5793,胜利,2021-10-24 22:18:03
1146,521,Tking_白起_斩尽一切敌,7229,胜利,2021-10-24 22:18:11
1147,521,Chinese战战_想打职业,8565,胜利,2021-10-24 22:18:20
1148,356,Chinese战战_想打职业,7414,失败,2021-10-24 22:18:24
1149,521,Chinese战战_想打职业,6946,胜利,2021-10-24 22:18:26
1150,521,Chinese战战_想打职业,6581,失败,2021-10-24 22:18:28
1151,521,Chinese战战_想打职业,7034,胜利,2021-10-24 22:18:30
1152,134,4SA_威严满满_天狼星,7036,失败,2021-10-24 22:18:55
1153,272,银帝,7195,胜利,2021-10-24 22:19:01
1154,272,银帝,6713,失败,2021-10-24 22:19:03
1155,521,Chinese战战_想打职业,6749,胜利,2021-10-24 22:19:41
1156,306,IBS_肥宅kari,6504,胜利,2021-10-24 22:19:47
1157,255,IBS_肥宅kari,6311,胜利,2021-10-24 22:19:49
1158,308,IBS_肥宅kari,4080,胜利,2021-10-24 22:19:52
1159,130,IBS_肥宅kari,6215,胜利,2021-10-24 22:19:55
1160,126,毁歌+,6667,胜利,2021-10-24 22:20:00
1161,26,SSDasReich,7220,胜利,2021-10-24 22:20:05
1162,521,AF_Slayer_CN,7220,胜利,2021-10-24 22:20:08
1163,332,IBS_肥宅kari,5725,胜利,2021-10-24 22:21:20
1164,423,PLD_白给天神_断网墨麟,6104,胜利,2021-10-24 22:22:20
1165,160,甜甜想吃糖,3508,胜利,2021-10-24 22:22:38
1166,342,ZhangZL,4175,胜利,2021-10-24 22:24:27
1167,272,7SMV_呆瓜,6285,胜利,2021-11-01 22:31:25
1168,521,7SMV_呆瓜,6177,胜利,2021-11-01 22:31:29
1169,214,7SMV_呆瓜,4277,胜利,2021-11-01 22:31:32
1170,432,7SMV_呆瓜,5120,胜利,2021-11-01 22:31:36
1171,120,7SMV_呆瓜,3323,胜利,2021-11-01 22:31:44
1172,261,7SMV_呆瓜,4924,胜利,2021-11-01 22:31:48
1173,228,7SMV_呆瓜,3144,失败,2021-11-01 22:31:56
1174,319,7SMV_呆瓜,4354,胜利,2021-11-01 22:32:02
1175,137,7SMV_呆瓜,5654,胜利,2021-11-01 22:32:11
1176,466,7SMV_呆瓜,5467,胜利,2021-11-01 22:32:15
1177,198,7SMV_呆瓜,4923,胜利,2021-11-01 22:32:18
1178,406,7SMV_呆瓜,3255,胜利,2021-11-01 22:32:23
1179,455,7SMV_呆瓜,4317,胜利,2021-11-01 22:32:26
1180,135,7SMV_呆瓜,4329,胜利,2021-11-01 22:32:32
1181,251,7SMV_呆瓜,6318,胜利,2021-11-01 22:32:36
1182,334,qqqqq_23,6161,胜利,2021-11-01 22:32:49
1183,159,喀秋莎开着喀秋莎唱喀秋莎,4288,胜利,2021-11-01 22:33:06
1184,183,喀秋莎开着喀秋莎唱喀秋莎,4288,胜利,2021-11-01 22:33:19
1185,122,IBS_肥宅kari,6125,胜利,2021-11-01 22:33:34
1186,27,_Dr4g0n_龙,8452,胜利,2021-11-01 22:33:49
1187,153,-白_给_人,4459,胜利,2021-11-01 22:34:24
1188,152,军武-心醉菩提-罗沙中校,3467,胜利,2021-11-01 22:34:38
1189,331,军武-心醉菩提-罗沙中校,4504,胜利,2021-11-01 22:34:52
1190,516,YUU_138,5332,平局,2021-11-01 22:35:06
1191,356,Nismo_114Z_24,8538,胜利,2021-11-01 22:35:43
1192,154,Grilled_wings_,5265,胜利,2021-11-01 22:35:52
1193,516,～天谴之人～,5324,胜利,2021-11-01 22:36:02
1194,526,和Hz,7370,胜利,2021-11-01 22:36:11
1195,358,走成神之路的菜鸡,4959,胜利,2021-11-01 22:36:17
1196,344,言语如苏打般涌现,7848,胜利,2021-11-01 22:36:30
1197,258,spsntf,5490,平局,2021-11-01 22:36:43
1198,153,-白_给_人-,5941,胜利,2021-11-01 22:37:18
1199,133,SXE_彼夜、时雨未央,6439,胜利,2021-11-01 22:37:28
1200,510,IFA_堕天使_智子,5324,胜利,2021-11-01 22:37:41
1201,322,ZEON.菜鸡一个,7810,胜利,2021-11-01 22:37:48
1202,319,一生所爱·nxn,5922,胜利,2021-11-01 22:37:57
1203,406,骗吃骗喝戈本酱,3527,胜利,2021-11-01 22:38:07
1204,131,云中琼柯,6192,失败,2021-11-01 22:38:36
1205,129,SXE_彼夜、时雨未央,7041,胜利,2021-11-01 22:38:48
1206,117,海因里希·汉斯·冯·邓尼茨,2768,胜利,2021-11-01 22:38:58
1207,484,二两伏特加,3443,胜利,2021-11-01 22:39:02
1208,423,Albert_9,8742,胜利,2021-11-01 22:39:08
1209,516,666zeb,3893,胜利,2021-11-01 22:39:23
1210,269,666zeb,4312,平局,2021-11-01 22:39:35
1211,406,lova_Zeply,3168,胜利,2021-11-01 22:39:57
1212,27,ARF_白给天神_柠栀,7061,胜利,2021-11-01 22:40:58
1213,35,7SMV_呆瓜,8788,胜利,2021-11-12 08:32:32
1214,522,夜无樱,6624,胜利,2021-11-12 08:32:45
1215,141,NOYA_CN,5502,胜利,2021-11-12 08:32:54
1216,307,我觉得布星_winner,4419,失败,2021-11-12 08:34:18
1217,27,我觉得布星_winner,6112,胜利,2021-11-12 08:34:31
1218,314,我觉得布星_winner,6802,胜利,2021-11-12 08:34:40
1219,193,喀秋莎开着喀秋莎唱喀秋莎,4583,胜利,2021-11-12 08:44:52
1220,130,KMM-凌雨晴风-吹雪,7211,失败,2021-11-12 08:45:15
1221,30,KMM-凌雨晴风-吹雪,6188,胜利,2021-11-12 08:46:21
1222,363,还是初恋最好,5004,胜利,2021-11-12 08:46:32
1223,528,还是初恋最好,5295,胜利,2021-11-12 08:46:38
1224,130,KMM-振金直男-SCPC,6253,胜利,2021-11-12 08:47:01
1225,315,春に落ちて ,4813,胜利,2021-11-12 08:47:19
1226,350,666zeb,5310,胜利,2021-11-12 08:47:30
1227,277,Khanjali,4919,胜利,2021-11-12 08:47:55
1228,130,豹豹能有什么坏心思呢,8068,胜利,2021-11-12 08:48:19
1229,261,重金属风暴,6335,胜利,2021-11-12 08:52:56
1230,528,重金属风暴,6121,胜利,2021-11-12 08:53:50
1231,519,为所欲为丶异灵术,3919,胜利,2021-11-12 08:55:08
1232,165,伤能冷的痛,7033,胜利,2021-11-12 08:55:33
1233,344,硬绑战士,7966,胜利,2021-11-12 08:55:50
1234,526,EXORC1ST,7608,胜利,2021-11-12 08:56:15
1235,134,EXORC1ST,7946,胜利,2021-11-12 08:56:28
1236,516,我特别周一带二,6155,胜利,2021-11-12 08:56:49
1237,236,SDT_Rip,5278,胜利,2021-11-12 08:57:32
1238,216,Chinese战战_想打职业,5884,胜利,2021-11-28 08:14:02
1239,258,笙梅-dear,3352,胜利,2021-11-28 08:14:11
1240,164,大泽鸡,4465,胜利,2021-11-28 08:14:17
1241,319,一生所爱·nxn,4856,胜利,2021-11-28 08:14:26
1242,319,一生所爱·nxn,5288,胜利,2021-11-28 08:14:38
1243,365,我特别周一带二,6059,胜利,2021-11-28 08:14:47
1244,134,AR_神游八方_四海狂龙,6847,胜利,2021-11-28 08:15:21
1245,130,lhj555555,7698,胜利,2021-11-28 08:15:33
1246,370,jss_146,6976,平局,2021-11-28 08:15:40
1247,521,NOKA_CN,9196,平局,2021-11-28 08:15:58
1248,130,lhj555555,7698,胜利,2021-11-28 08:16:06
1249,370,jss_146,6976,平局,2021-11-28 08:17:35
1250,130,SkyRain天雨酱,8054,胜利,2021-11-28 08:17:57
1251,118,SkyRain天雨酱,5271,胜利,2021-11-28 08:20:05
1252,448,SkyRain天雨酱,3081,胜利,2021-11-28 08:20:22
1253,376,SkyRain天雨酱,5670,胜利,2021-11-28 08:20:53
1254,198,Tking_白起_斩尽一切敌,4648,胜利,2021-12-01 10:30:08
1255,332,Tking_白起_斩尽一切敌,6916,胜利,2021-12-01 10:30:54
1256,251,Tking_白起_斩尽一切敌,6295,失败,2021-12-01 10:31:12
1257,277,我觉得布星_废物一个,5748,胜利,2021-12-01 10:31:25
1258,227,1qesqf,4144,胜利,2021-12-01 10:31:58
1259,156,AR_神游八方_四海狂龙,6749,胜利,2021-12-01 10:32:13
1260,332,Tking_白起_斩尽一切敌,6995,胜利,2021-12-01 10:33:38
1261,468,猎豹shiwo,6913,胜利,2021-12-01 10:34:18
1262,251,刁难我啊QAQ,4984,胜利,2021-12-01 10:34:47
1263,32,托卡列夫政委,8543,胜利,2021-12-01 10:36:02
1264,132,森鸥外,5952,胜利,2021-12-01 10:37:01
1265,139,托卡列夫政委,6551,胜利,2021-12-01 10:41:18
1266,365,森鸥外,5162,胜利,2021-12-01 10:43:45
1267,130,开虎131の西住真穗,6645,胜利,2021-12-01 10:44:05
1268,130,开虎131の西住真穗,6711,失败,2021-12-01 10:44:20
1269,319,一生所爱·nxn,5288,胜利,2021-12-01 10:44:37
1270,137,喀秋莎开着喀秋莎唱喀秋莎,6055,失败,2021-12-01 10:46:07
1271,126,道德君,5583,胜利,2021-12-01 10:47:05
1272,468,SoC-魔法少女tritri,7055,胜利,2021-12-01 10:47:24
1273,126,兽聚_猛兽奶茶_后勤组,6300,失败,2021-12-08 14:57:51
1274,468,SoC-魔法少女tritri,8538,胜利,2021-12-08 14:58:05
1275,127,42年的拉菲,8235,胜利,2021-12-08 14:59:32
1277,33,Tking_白起_斩尽一切敌,7806,胜利,2021-12-22 22:51:01
1278,181,roll.14,2748,胜利,2021-12-22 22:51:54
1279,529,TYLOO-s1mple,5250,胜利,2021-12-22 22:52:13
1280,326,TYLOO-s1mple,6364,胜利,2021-12-22 23:32:43
1281,520,IFA_堕天使_智子,6437,胜利,2021-12-22 23:32:56
1282,36,取名超浪费脑细胞,6118,胜利,2021-12-22 23:33:05
1283,130,妹妹泡我,7588,胜利,2021-12-22 23:33:53
1284,255,Kazam1_Yuuka,8173,失败,2021-12-22 23:34:30
1285,128,列拉金,8002,胜利,2021-12-22 23:35:10
1286,328,Kazam1_Yuuka,5116,胜利,2021-12-22 23:35:15
1287,264,Kazam1_Yuuka,4238,失败,2021-12-22 23:35:20
1288,128,45490205,7171,胜利,2021-12-22 23:35:30
1289,177,Kazam1_Yuuka,4506,胜利,2021-12-22 23:35:36
1290,344,白金炮王李云龙，,3801,胜利,2021-12-22 23:36:11
1291,36,Reol_平面镜,8261,失败,2021-12-22 23:40:18
1292,165,UT-Asriel-CN,7239,胜利,2021-12-22 23:40:28
1293,130,MizoreRin,8526,胜利,2021-12-22 23:40:42
1294,130,虎牙儒雅随和ACE,8939,胜利,2021-12-22 23:41:28
1295,366,儒雅随和ACE,9129,胜利,2021-12-22 23:42:00
1296,122,儒雅随和ACE,8983,平局,2021-12-22 23:42:12
1297,529,儒雅随和ACE,8750,胜利,2021-12-22 23:42:32
1298,33,儒雅随和ACE,8624,胜利,2021-12-22 23:42:58
1299,130,儒雅随和ACE,8697,胜利,2021-12-22 23:43:14
1300,350,FlscHegeSaLzEN,6775,胜利,2021-12-22 23:43:28
1301,337,DracoNoob,4321,胜利,2021-12-22 23:43:37
1302,168,FlscHegeSaLzEN,5227,胜利,2021-12-22 23:43:48
1303,163,FlscHegeSaLzEN,4689,胜利,2021-12-22 23:44:15
1304,160,FlscHegeSaLzEN,5410,胜利,2021-12-22 23:44:21
1305,28,FlscHegeSaLzEN,7526,失败,2021-12-22 23:44:36
1306,322,nhhj_1,7091,失败,2021-12-22 23:44:40
1307,334,EdelWeiss言う,7810,胜利,2021-12-22 23:44:53
1308,136,Kinuhata_Saiai,6108,失败,2021-12-22 23:45:05
1309,414,wales_13,3899,胜利,2021-12-22 23:45:26
1310,122,UT-Asriel-CN,8659,胜利,2021-12-22 23:46:05
1311,319,一生所爱·nxn,4727,胜利,2021-12-22 23:46:14
1312,319,一生所爱·nxn,4811,胜利,2021-12-22 23:46:21
1313,185,阿阿阿猫,5346,胜利,2021-12-22 23:48:03
1314,67,AFK_点灯豹毙_清柠,2257,胜利,2021-12-22 23:48:25
1315,364,灰灰,6287,胜利,2021-12-22 23:48:34
1316,245,鸽子与鸽子妹妹の奇妙婚礼（,4275,胜利,2021-12-22 23:48:45
1317,522,キツネ_月之痕殇_雪月狐,7649,胜利,2021-12-22 23:48:54
1318,529,为所欲为丶异灵术,3448,胜利,2021-12-22 23:49:04
1319,146,豹豹能有什么坏心思呢,6247,胜利,2021-12-22 23:49:12
1320,290,_LSY_,4802,胜利,2021-12-22 23:49:21
1321,331,_LSY_,5191,胜利,2021-12-22 23:49:43
1322,316,Ender007-1,7163,胜利,2021-12-22 23:49:48
1323,112,豹豹能有什么坏心思呢,4097,胜利,2021-12-22 23:49:54
1324,331,李.洛克,5984,失败,2021-12-22 23:49:58
1325,521,時代を超える想い,6599,胜利,2021-12-22 23:50:02
1326,518,Cherry_无悔,6546,失败,2021-12-22 23:50:47
1327,134,9.11_2018,6958,胜利,2021-12-22 23:50:50
